,latent_component_1,latent_component_2,latent_component_3,latent_component_4,latent_component_5,latent_component_6,latent_component_7,latent_component_8,latent_component_9,latent_component_10,latent_component_11,latent_component_12,latent_component_13,latent_component_14,latent_component_15,latent_component_16,lamellar_period,interaction_parameter
13,-0.49955183,0.5215858,-1.4154403,0.11813168,-0.33933425,0.77690196,-1.6542741,1.0125524,0.71340287,1.4265981,-0.40763584,-0.4706745,0.764694,0.086743556,-0.83242565,0.2918897,15.4895801098,1.0
14,-1.5287946,-0.07322562,0.42642313,-0.27016005,-1.8729209,1.7279388,0.30504057,-0.100802846,1.7430886,0.6622543,-1.1791863,-0.022500092,-0.8575576,0.6498136,-1.244054,0.14528178,15.5681802968,1.0
15,0.4078164,-0.36372676,-1.4847289,-0.61533165,0.16474582,1.1561521,-0.14246053,0.3024504,0.22757411,1.927739,-0.68167377,0.219486,0.5843838,0.24011014,-0.91596484,0.69792145,15.4851609138,1.0
16,-0.3150389,0.18878154,0.6244958,0.9069063,-1.4769931,-0.2362199,-0.082801156,0.44440144,2.0215309,-0.08519894,-0.41356793,0.79369944,0.13177128,-0.1978355,-0.62085646,0.66764027,15.723951118,1.0
17,-1.7086035,0.05514708,0.17750643,1.2694991,0.053173043,0.09458103,0.5332551,0.31084415,1.4211861,0.12679733,-1.6091286,0.14773226,-0.33565813,-0.019322896,-0.052201904,1.10818,15.9327932993,1.0
18,1.4978017,0.06505306,-0.8856734,0.35782036,-0.72865367,0.024519932,0.24603356,0.14304584,0.21704458,1.3131694,0.7897139,-0.13108572,-0.63075787,-0.078217074,-2.1175647,1.0189314,15.667409647,1.0
19,-1.5236623,0.30702084,-0.28764707,-0.62916577,-1.1616594,0.61168027,-0.06852889,-1.4305916,1.6798855,0.5134454,-0.7274117,-0.23838161,0.040548433,0.9749165,-0.96406114,0.677526,15.5941238395,1.0
20,-0.7641741,-0.63130975,0.90918845,-0.02692002,-0.8004267,-0.3117405,0.2836263,-0.3483249,2.0586414,-1.2683885,-0.2684179,-0.028461117,-0.28762633,0.044831898,-0.26964846,0.26694295,15.8074221075,1.0
21,-1.1848818,0.92950594,-0.2379697,-0.54799145,-1.2567948,0.9312075,0.26129845,0.3680014,2.079973,-0.021236213,-1.0736327,-0.024852974,-0.056894843,-0.40146014,-0.18240726,0.5633378,15.8009066613,1.0
22,-0.24154942,0.36940753,-0.44286302,0.101890005,-0.5802376,0.09027395,0.4482175,0.49855986,1.2894387,0.4308466,-0.7053882,0.1518003,0.38172296,0.18019189,-0.47794726,0.85768384,15.7810842629,1.0
23,-0.6052652,-0.56849396,0.6954307,-0.3552142,-0.86736625,-0.07374941,0.3117713,0.5376934,2.4003737,-0.8617582,-0.8158119,0.670723,-0.06821961,0.079185456,-0.7251634,0.15510866,15.7410172734,1.0
24,-1.9675964,0.5159077,0.28731057,0.22517993,-0.23792401,0.04282925,-0.3747936,0.50969505,1.9052967,0.12827608,-1.3809078,-0.02551885,-0.22765778,0.7294958,-0.9365283,1.4840993,15.9023311946,1.0
25,-0.15225624,0.7127343,0.24240556,-0.08924182,-1.0700656,0.60303456,0.6828118,-0.43647182,0.39243394,0.3648407,1.124011,0.4653928,-0.3667942,-0.6597149,-0.97213936,1.6794181,15.7960328637,1.0
26,-1.3218865,0.28860775,-0.32858968,0.1876798,-1.8757418,0.25612068,0.39469758,0.53322285,0.9054026,0.13685776,-0.6610872,0.6533843,-0.1797081,0.47763142,-0.26156718,-0.26230526,15.4957745201,1.0
27,-2.1578462,-0.13547109,0.016646376,-0.75070894,-0.42482188,0.40303203,0.49950197,-0.74903715,0.75148904,0.6334863,-0.60580516,-0.21114796,-0.12841561,-0.5911136,0.01807057,0.74170923,15.9115585132,1.0
28,-1.7110397,-0.24934614,1.3512747,0.32362226,-0.8200783,0.8457193,-0.47267765,1.0202526,2.3349314,0.44085482,-0.53740424,0.01268812,0.2605885,1.5284393,0.354593,0.00448705,15.6711340254,1.0
29,-2.582339,0.5509415,0.24907894,-0.8720677,-0.6523861,0.7082433,0.89201534,0.28779507,0.6409219,-0.36808893,0.22451341,-0.49984765,0.56752366,0.7048243,-0.3714512,0.18708713,15.7243292919,1.0
30,-1.4257492,1.6857362,-0.029740205,-0.9878477,-1.0644451,-0.44993436,0.04386905,-0.725607,1.7284431,-0.54989666,-0.33876315,0.102778345,0.5453504,-0.7140596,-0.49436638,0.99339294,15.9908540284,1.0
31,-1.0800304,0.18915887,-0.7911048,-0.39067146,-1.1656613,-1.0046625,-0.8620399,-0.43067676,0.49149716,-0.3542517,-0.45062646,-0.39900556,0.5637344,0.6124262,-0.3346379,0.47983593,15.6234892786,1.0
32,-2.1307435,-1.1106328,0.7110271,0.4718425,-1.1746417,0.4799907,0.45970407,-0.2179875,0.90699065,0.14735441,-0.8784295,0.6438121,-0.8009326,0.8367351,-0.06366861,0.044650726,15.4855153006,1.0
33,-0.21543716,0.5915283,0.15256166,0.75008094,-1.1001674,-0.23098795,-0.2403261,0.856861,1.6256988,-0.029479316,-0.4926081,-0.63041997,-0.7416049,0.34816536,-0.48225427,0.89787376,15.8790751325,1.0
34,-0.9416004,-0.6515096,0.4320137,-0.119692884,-1.2161963,1.4236889,0.34835535,0.22821677,1.3614328,0.47653994,-0.40712014,0.5280722,-0.2629977,0.77738816,-1.1149378,0.5754603,15.5888985621,1.0
35,1.1234893,1.1005919,-1.3242849,0.06866307,0.19936217,0.107232936,0.029538425,0.3086376,0.3586358,1.7709677,0.20180468,0.23380448,-0.60954255,0.0064875176,-1.5009934,2.0844176,15.7538848555,1.0
36,-3.2338245,0.2501275,0.043675084,-0.21656743,-1.8206923,0.89567894,0.21874009,-0.93045276,0.9736892,0.34939364,-1.8679814,0.35615787,-0.055943757,0.25507656,-0.0038214943,-0.2169152,15.5564642072,1.0
37,0.401073,0.9185955,1.0131938,-0.3229338,-0.6101151,-0.8066873,0.98579943,0.44272545,1.0199636,0.08872168,1.1759777,0.025130535,-0.35198367,-0.5306939,-0.6332203,1.9678941,16.0390976586,1.0
38,-2.7497177,0.088993356,1.3671448,0.25295597,-1.4941112,-0.55254436,0.35044634,-0.008244312,1.3265091,0.2639509,-1.3135818,1.1707909,-0.015400739,0.1103384,-0.045683797,0.9487681,15.8324069204,1.0
39,-2.4356184,0.009095246,0.90042275,0.6391081,-1.8946457,0.10052662,-0.7036232,-0.47686374,2.2046196,-0.051460087,-1.7193784,0.96094906,0.5945491,-0.93398523,-0.60819846,0.37080052,15.8025264835,1.0
40,0.04810138,-0.7356793,-0.1774498,-0.37653217,-1.1319557,0.12263145,0.32538146,0.52592343,0.8700775,-0.056416836,-0.3266705,-0.6751486,-0.075473,0.23281816,-0.5157439,0.576316,15.6661833565,1.0
41,-2.7462232,-0.6626402,0.5905898,0.92585176,-1.4619647,-0.012508227,0.0065873647,1.2053776,1.3751467,-0.37008312,-1.1675893,0.13968228,-0.07436,1.3272812,0.39255768,-0.15809081,15.5615806577,1.0
42,-0.5858551,0.43465206,-0.17316888,-0.27078667,-1.5074378,0.5217569,-0.6850449,0.79264134,1.3950117,1.1384078,0.09969277,0.30721518,0.6591403,1.4956108,-0.5078859,0.23257361,15.4485809505,1.0
43,-0.19863099,0.9378779,-0.2720349,1.0231432,-0.48158425,0.25975788,-0.18257561,0.52604157,0.99788475,0.906412,-1.0604511,0.30512798,0.43896434,-0.21401733,-1.011088,1.6874329,15.869460301,1.0
44,-0.25520408,-0.28628063,0.07850805,-0.54270095,-1.0075539,-0.94132537,0.34289598,-0.41487873,0.74749225,0.71181154,-0.511976,0.9004633,0.02209258,-0.591324,-1.015026,1.4430156,15.83945805,1.0
45,-1.1074499,0.03951356,0.2291393,1.0663704,-0.9748819,0.62213236,-0.52021605,1.242742,0.83187443,0.8307459,-0.29450133,-0.10727771,-1.4476165,-0.042316988,-1.7662599,1.588467,15.7342608761,1.0
46,-0.33885035,-0.0044007762,0.40540054,-0.18577035,-0.8525018,0.11928143,-0.13076761,-0.4522875,1.1362296,0.0063203694,0.22942658,-0.39023995,-0.35648352,-0.24388552,-1.2400364,0.6215011,15.7972076812,1.0
47,-0.8130092,-0.49777722,0.520117,0.38536358,-0.4766505,0.43218374,-0.3578997,-1.171786,2.0944264,0.62513125,-0.86057943,0.40979835,-1.0024741,-0.3976949,-1.0772365,0.99413514,15.7973757528,1.0
48,-0.030867947,-0.2505665,0.062905535,-0.3384831,-1.6981353,0.8013234,-0.5651438,0.2500673,0.4532107,0.530815,0.27158397,-0.1420887,0.61642987,0.26645318,-0.1257515,0.9010762,15.6132566853,1.0
49,-1.453836,0.9362807,0.5422709,1.2932401,-1.2743402,0.8839422,-0.58283985,0.11586361,1.9123633,0.47117665,-0.40356734,0.9278695,0.31936213,-0.3502202,-1.5698805,1.5308989,15.6960571024,1.0
50,1.2387702,1.9359264,-0.9730456,0.8189227,-0.22625792,-0.33109438,-0.2809728,1.1025586,0.89309156,0.79705936,0.16181597,-0.24039921,0.017636266,-0.5514396,-1.53156,1.9844687,15.9195928529,1.0
51,0.40251967,0.5019978,-0.66427016,-0.7555416,-1.76045,0.39032257,-1.0896585,-0.38966158,0.5729967,1.6983845,0.4019034,0.7737786,0.76625305,-0.365178,-2.1862226,1.2735325,15.5300878198,1.0
52,-0.8129001,-0.47520685,0.62317854,0.38782984,-0.48051304,-0.17979108,-0.52990276,-0.55894244,1.0258151,-0.33845726,0.015834419,-0.62445,-0.017057743,-0.035869703,-0.65291655,0.94700867,15.7861989859,1.0
53,-0.63930017,0.06517151,0.73723996,0.16430801,-1.9753375,0.057798967,0.67053723,0.14738299,1.4645796,-0.28537324,-0.9455589,0.3706809,-0.67685753,-0.3949845,-0.9398918,0.70214415,15.8374100474,1.0
54,-2.071587,0.4928088,-0.76659286,0.17993192,-0.94685143,0.32332063,0.6515087,-0.63877344,0.490158,0.46018946,-0.7339902,-0.347747,-0.3404088,0.8465965,-0.5397792,0.3346148,15.6223739762,1.0
55,0.45709926,0.7236434,-0.5247533,0.29386133,-0.6833708,1.2679081,-0.7298672,0.8191931,1.4512373,0.6611608,-0.20320417,-0.49508944,-0.17488521,0.023263318,-1.8809133,1.4010118,15.7230174985,1.0
56,-1.5023414,0.5231261,0.36508232,0.9168353,-0.14430298,0.7517258,0.43126678,0.7769894,0.40076864,0.58892614,0.39943486,0.14522882,-0.056576494,0.41827995,-0.59509695,1.0114576,15.7309458401,1.0
57,-1.6226816,-0.3444334,1.3515673,-0.9186776,-1.3173426,0.5930854,-0.11176284,1.1541331,2.6672463,-0.056501847,-0.6215191,0.47355378,0.5681694,0.4817888,-0.7033612,0.6047529,15.8455710609,1.0
58,-1.352533,0.026835982,0.18446901,-0.040822353,-1.0921926,0.72646785,0.003904633,0.48395061,1.2690431,0.6667422,-1.2995474,0.12617673,-0.5104439,0.2056785,-1.8093895,1.0053954,15.7747984842,1.0
59,0.33600006,0.5283187,0.4553135,0.6136708,-0.42740273,-0.07166957,-1.1435041,1.2099038,1.1399938,0.4761462,0.7054481,0.938334,-0.17388774,-0.46234784,-0.8360083,2.044261,15.6601680724,1.0
60,-1.9956865,0.34650943,0.66812,0.5107213,-0.84880304,-0.11081386,-0.43856582,0.04872079,0.47104165,0.10554454,0.3885795,0.19965054,0.037455756,0.013787542,-0.5841601,1.2306572,15.7164499547,1.0
61,0.16754659,-0.12708418,0.2868506,-0.48636085,-1.3949475,0.87560195,0.17410696,1.8454853,0.5835718,0.7251965,0.70510167,1.0427074,0.9132372,0.12902252,-0.80149966,1.2043633,15.5778605532,1.0
62,-2.063276,0.84830993,0.6291914,-1.2013762,-1.8098304,-1.2934041,1.1696764,-0.08607847,1.5863954,-1.6903048,-0.34391427,0.033686947,0.47707248,-0.09446762,-0.70074993,0.30682883,15.9965999073,1.0
63,-1.1613241,0.29298824,-0.12520573,0.56838715,-1.496679,0.24623121,1.0015892,0.061252728,1.820159,-0.585192,-0.8352431,0.3836197,-0.92595834,0.4031122,-1.4276938,0.9646571,15.7001560533,1.0
64,-0.87409556,1.8816693,-0.44640735,-0.13946682,-0.5321892,0.5620273,0.33746287,-0.34265637,0.96263987,1.2261642,-0.25965843,0.53065157,0.44660476,-1.4986063,-0.6662078,0.84218115,15.8741494504,1.0
65,-2.1740148,-0.29627272,0.45278883,0.1935305,-1.2197409,-0.2978807,-0.20473772,-1.3354573,2.0992181,-0.071551725,-1.4543271,0.66116124,0.70160943,1.2565304,-0.9732096,0.04651347,15.5027618985,1.0
66,-1.2763091,0.19547608,0.7025088,-1.7573726,-0.3558595,-0.56745875,0.15991512,0.30557847,1.8451405,0.0066220337,0.24903224,0.10872483,1.2363434,0.54128695,-0.26610148,0.35790804,15.7762295069,1.0
67,0.30990317,0.37874427,0.4145457,-0.038830053,-0.33661708,-0.12676388,0.29962686,-0.497507,1.6703839,0.35426974,-0.38823712,-0.18881431,-1.6681725,-0.09290897,-0.08012117,1.5659157,15.9959850582,1.0
68,0.3097704,0.006687901,-0.07228269,1.0401759,-0.39827418,-0.19019987,-0.34144416,0.5347445,1.348024,0.1770231,0.26913747,0.19867334,-1.0834911,0.33178237,-0.24691145,0.24852173,15.5783923161,1.0
69,-0.0036158739,0.04570864,-0.08091243,-0.4744591,-0.9158138,0.24045098,-0.90368056,0.43142807,1.1702164,0.6847098,0.1296483,0.53845376,-0.27020454,0.71662045,-0.6690471,0.5858814,15.4716518608,1.0
70,-0.8067355,0.16673224,0.4180396,0.077250905,-1.034335,0.3692644,0.8997845,-0.48379028,1.6692533,0.44746658,-0.98946327,-0.42291704,0.20536053,1.2922212,-1.1917028,0.5000584,15.7268999943,1.0
71,-1.331096,-0.2943031,0.40627128,-0.4064195,-1.6049463,1.0152042,-0.23013005,0.26550806,2.1738553,0.37650034,-1.1611494,-0.94718176,-0.025377912,1.4025611,-0.7007906,-0.59201086,15.5165602928,1.0
72,-1.4463844,-0.4109747,0.093482256,1.7360234,-1.4151953,-0.5377579,-1.0988542,-0.14010938,1.2349992,0.49736026,-0.77154016,-0.2365057,-0.4442041,0.29445067,0.12313135,-0.3082263,15.5085128184,1.0
73,-1.6764053,0.95061016,0.598442,0.58078444,-1.2750247,0.032629117,-0.7466082,0.57242167,2.791909,-0.69574964,-1.6594446,-0.24989992,0.6671857,0.7371162,-0.5818849,1.0966599,16.0314721862,1.0
74,0.57179344,-0.58972317,0.10301265,0.654183,-0.91322345,0.15285361,-0.3650024,1.7685386,1.4903723,0.6231607,-0.6744955,1.2245609,0.039033797,0.05161374,-1.5642452,1.938445,15.8235238515,1.0
75,-1.4067537,-0.62242717,0.8343927,0.1685921,-0.8517461,-0.15751943,0.8252269,-0.51354337,1.7166252,-0.97708964,-0.84221613,-0.45589024,-1.2616268,-0.7849785,-0.3859541,1.1904292,16.280266909,1.0
76,-4.5018754,-1.1863014,2.096904,1.2572411,-2.4892378,-0.06381508,0.075555265,0.26203382,3.265267,-2.21947,-3.9136639,0.0028772214,-0.4208991,0.92001885,1.3664343,0.00036819666,16.2640455253,1.0
77,0.5209017,-0.48912185,0.020501584,0.007055559,-0.29512176,1.3675365,0.7055204,1.2384809,0.6803199,1.2051457,0.1284893,0.3622807,0.6361606,0.3955809,-0.32969794,1.1694385,15.7376369323,1.0
78,-0.044445094,0.37717968,-0.19227922,0.32966527,-0.8508972,-0.30407694,-1.5520307,-0.44840267,2.2859519,0.3812053,-0.89219993,1.1402882,0.89431024,-0.5597553,-1.7915912,1.416925,15.7283398535,1.0
79,-0.5249657,-0.098986335,0.46566498,-0.3454956,-1.6154754,0.658255,-0.0469013,1.7279763,1.6539634,0.8378867,0.38105357,0.5327541,0.34920514,0.62923855,-0.4625081,-0.6204496,15.3871629958,1.0
80,-0.21560483,1.5103762,0.70017284,0.69226485,-0.6790836,0.3169274,-0.4422823,1.6566044,2.1608758,0.61161524,0.6255073,-0.10552235,0.33636853,0.118031055,-1.05883,0.8773785,15.9184957211,1.0
81,-1.4338863,-0.8324314,0.30268127,0.10648438,-1.303496,-0.79921013,0.95546114,-0.21093072,2.448237,-1.9068524,-1.769446,1.0092833,0.03139337,0.36564597,0.08447449,-0.07828523,15.8549883805,1.0
82,0.3583264,-0.43921635,-0.2606096,0.2616081,-0.87033015,0.9116139,-0.22760865,0.7507061,0.45450416,2.031236,0.25560316,0.60652894,0.48041165,1.1715561,-0.8303362,0.89653933,15.5055033572,1.0
83,0.24931699,-0.38058764,-0.03941196,0.018594693,-1.0472809,-0.18542749,0.10653676,0.6976998,1.7409818,-0.9494479,0.13314274,-0.31209925,-0.68332523,0.044886746,-0.7474043,0.23794077,15.695586762,1.0
84,-2.704852,-0.15464301,1.1414347,-0.52729416,-1.548031,0.025029363,0.66985786,-0.065963805,2.5828674,-0.17794877,-2.6396847,1.2486997,-0.06808859,-0.97613055,-0.6573429,0.8292634,16.1815739124,1.0
85,0.11683321,0.029476132,0.044578508,-0.055327106,-0.8521708,0.8952573,0.41909832,-1.9804857,1.6566441,0.59888196,0.030299913,0.5001464,-0.17898533,-0.2762076,-0.9667674,0.99443465,15.6890391215,1.0
86,-1.8114015,1.1349609,-0.41374654,-0.596325,-1.03856,0.15481253,1.1291236,-0.1868429,0.16237885,-0.378922,0.03136529,0.3977746,1.2524506,0.97012025,-0.504118,1.1297711,15.6577148607,1.0
87,-1.1865401,0.052598674,-0.6045182,0.7099419,-0.6464308,0.66722435,-0.37656292,0.5478283,1.5732766,0.15340549,-1.7018679,-1.3672624,-0.53854793,0.39336362,-0.518393,-0.30573395,15.7102564196,1.0
88,-0.28519216,0.19767685,-0.11265459,0.33709756,-0.6535295,-0.056374196,-1.5013134,0.92517877,1.0767518,0.14800736,0.8523198,1.090145,0.10528543,-0.06493948,-1.2531582,1.8267431,15.6849085302,1.0
89,-2.0373702,-0.08797795,1.0465292,0.6768217,-1.7563218,-0.114523895,1.6759406,-0.37497354,1.93755,-0.58840334,-2.2943716,0.08940367,-0.17683364,1.3253198,-0.19101427,0.5354479,16.0229691623,1.0
90,-0.39418942,-0.7521907,1.134803,0.5541162,-1.6289836,0.09056214,-0.84385,1.0440749,0.8961789,0.09377352,0.6778637,-0.07927155,-0.6432126,0.066758335,-0.9664471,0.58038914,15.6615445565,1.0
91,-1.3742036,-0.5671212,1.0452877,0.1374525,-0.5214441,-1.1001035,1.3091816,-0.48970422,1.2180583,-1.2466683,-0.85161847,-0.77424896,-1.0823241,0.2542659,0.075659215,0.9451583,16.1362800101,1.0
92,-1.6207808,0.6640781,0.57639337,0.27687323,-0.7430715,-0.13025069,-1.026507,-1.2152185,1.9666687,-0.14164342,-0.17487696,0.16495422,-0.1863289,-0.18662573,-1.0166476,1.1241558,15.7611675821,1.0
93,-3.2770724,-0.22550938,0.050156575,-1.4188203,-1.4986233,1.2705585,-0.07469705,-0.30782542,2.7809947,-0.2980802,-1.9270434,-0.016111849,0.74181,1.4262192,-0.6449108,-0.999086,15.4342116256,1.0
94,-0.1674583,-0.20764628,-1.3321923,-0.021134118,-0.55232596,-0.12787995,0.1482892,0.19357263,0.3220845,-0.019521877,-0.7225384,-0.11111394,-0.43056452,0.33957806,0.15824498,-0.024353908,15.646384746,1.0
95,-1.1869575,1.1916199,0.10049745,-1.0345039,0.12739645,0.62106514,-0.99755025,0.7397797,2.0284991,1.3165404,-0.47315222,0.16930999,0.5209587,0.5510337,-0.70119745,2.0204782,15.8710906604,1.0
96,-0.1283867,1.5187416,0.28238687,1.634918,-1.0006024,0.47830722,-0.41377038,0.5806771,0.1671484,1.1657327,1.328034,0.6742583,-0.17223062,-0.4415143,-1.9647644,2.6082435,15.7633608262,1.0
97,0.30933338,-0.21993262,-0.7109836,0.2723591,-0.97249955,0.09520696,-2.2292347,0.10012084,1.024508,0.3601108,0.36568457,0.39056584,0.057024572,-0.15412769,-1.217782,1.5600089,15.6100329103,1.0
98,-5.1756554,0.7620657,1.7782753,-0.2647854,-2.9348369,-1.1468931,0.698413,-0.0016157986,2.5698273,-1.1352457,-3.3068469,0.6845975,1.169842,1.0052226,0.35084838,0.3373937,16.1833479189,1.0
99,-3.7886217,0.570235,1.2562178,0.1330202,-0.45387816,-0.5884491,-0.8278426,0.23974259,3.5360415,-1.249557,-2.2453887,-0.7902659,-0.052542478,1.1466289,0.5195837,0.22747192,16.1913630371,1.0
100,-4.1133976,-0.040078204,2.1030617,0.037984114,-1.1881299,-0.9406653,1.1810652,1.1876523,2.2553654,-1.6920209,-2.3243642,0.60675937,0.94270515,0.95081425,0.37299886,0.62425244,16.3730728261,1.0
101,-0.6657893,-0.4113096,1.0801435,-0.03723126,-1.1423665,-0.021206763,0.7004428,-0.74335635,0.89241934,-0.03046224,0.6206728,-0.63019675,-1.1815338,-0.35863885,-0.30336162,0.5112587,15.8682063764,1.0
102,-2.155487,-0.42351997,0.8994253,0.7039345,-1.9859508,-0.615934,0.36771563,0.90557957,2.6574156,-0.16486959,-2.1346428,0.6474258,0.38612163,1.8768358,0.3734926,-0.8302326,15.6454660542,1.0
103,-1.2994648,0.65526015,-0.03098641,-0.48117062,-0.38631788,0.89403975,1.5098369,-0.48222756,1.2758923,1.3761883,-0.06417368,0.24992594,0.7862725,0.32234055,0.085885204,0.015606563,15.7334256285,1.0
104,-1.6559234,1.1437576,-0.14990595,0.7838737,-0.22016898,-0.013452269,-0.6185543,2.0727227,0.6848056,1.263831,-0.61941683,0.6346166,-0.0012992109,-0.9945509,-0.7599373,1.2838244,15.849879432,1.0
105,0.076503135,-0.8898055,0.66082406,0.117610514,-1.6209273,0.72484666,-1.2132249,0.15860379,1.4336243,1.0081731,0.5504965,-0.27694732,0.74456143,0.32296696,-0.8859689,0.4323586,15.6384505223,1.0
106,-2.197862,-0.992695,1.0035039,0.8295174,-2.5833886,-0.2230739,-0.69548917,-0.028596971,1.1488315,0.32417572,-1.3006568,0.43935272,-0.93168265,-0.19106129,0.12064986,-0.21323603,15.6352764632,1.0
107,-1.6036353,-0.47569352,0.5526413,1.2821523,-2.0669467,-0.40857464,-0.85084486,-0.3604067,2.1433237,-0.009104341,-2.204779,0.31739363,0.41870803,0.45860353,0.27890924,-0.4422189,15.634918654,1.0
108,1.1900185,0.4984392,-0.55517304,1.0603715,-0.42878088,0.011797198,-1.587972,0.5504262,1.4221866,1.0323185,-0.2405147,0.3516094,0.09335484,-1.4378182,-1.4496533,1.7187355,15.8652886684,1.0
109,-3.6913512,-0.35121703,2.2066932,0.64493567,-2.2811165,-0.27355564,1.1055377,-0.9798069,2.6018114,-0.43746668,-2.6452234,1.0830494,-1.2072674,-0.14523256,-0.013500518,0.65919876,16.1475548373,1.0
110,-2.0991971,-0.49875656,1.0723692,-1.0809882,-0.4325598,-0.66770697,0.75397396,-0.5752381,1.2239432,-0.838873,-0.088055894,-0.48802432,-0.047896765,0.2581176,0.0045434376,0.58462334,15.9918119775,1.0
111,-0.29362717,1.2107047,-0.8090456,0.41269064,0.063994296,0.6150648,0.05518252,1.0596611,-0.21373689,1.0321405,-0.06429234,-0.75352764,0.4265008,-0.006812603,-0.44669628,0.7745787,15.7841334958,1.0
112,0.61104786,0.7239889,-0.16403088,0.32607624,-0.3124371,0.2571291,-0.057687648,0.37491575,-0.56982017,1.5202638,1.5536444,-0.3731371,-0.8097247,-0.77497506,-0.9978045,1.1222389,15.6928139649,1.0
113,-4.1484733,-0.30370697,1.5294863,1.2537419,-1.5740501,0.2835374,-0.28300756,-0.024417425,3.1350362,-0.7599606,-2.5085073,0.91725916,0.951814,0.7269977,-0.19420369,-0.10909257,15.8506169374,1.0
114,-0.6981525,0.21825072,0.74354047,-0.506479,-1.1258428,0.43064088,0.5934642,1.1859189,0.586508,0.15807569,0.49229053,0.5250242,-0.2720877,-0.33092937,-1.335983,2.10633,15.9383574504,1.0
115,-0.30435625,-0.2931842,0.6161693,-0.06170164,-1.235316,0.59701914,0.44844407,1.4130863,0.99328625,1.0135598,0.121114895,1.3878905,-0.9289672,0.76186687,-0.1745389,1.5015504,15.5727281635,1.0
116,-0.4083157,0.4836016,-0.2424937,0.36868855,-0.30895105,-1.2940295,-0.59320074,0.5321464,1.2329515,-0.8202767,-0.12700164,-0.11234025,1.6171678,-0.37746552,-0.5002343,0.6965816,15.9082021956,1.0
117,-3.1381335,-0.16802508,1.5588101,-0.34132215,-0.7544209,-1.3767691,1.0847961,-0.81834537,2.707348,-2.672967,-0.657895,-0.2611618,-1.0399275,0.89841557,0.34353647,0.5075407,16.2060264076,1.0
