,latent_component_1,latent_component_2,latent_component_3,latent_component_4,latent_component_5,latent_component_6,latent_component_7,latent_component_8,latent_component_9,latent_component_10,latent_component_11,latent_component_12,latent_component_13,latent_component_14,latent_component_15,latent_component_16,lamellar_period,interaction_parameter
12,-0.07966861,0.38465172,-0.5792568,0.5674383,-1.1874113,1.338092,-0.94301903,0.061797272,1.606324,1.0927222,-1.0547111,0.32458398,-0.14152499,-0.042550437,-1.5534819,0.6770538,15.8891950804,0.0
13,-3.7625642,0.030741513,0.6818896,-0.7058856,-0.99022245,-0.28244933,0.17431463,-0.30158105,1.8691047,-0.6574391,-2.1551366,-0.0682595,0.9837305,0.89095604,0.073558606,-0.03672334,16.1330431039,0.0
14,-1.5630989,0.20190829,0.60108817,0.4223213,-0.37058103,-0.33262172,0.3478596,0.43839094,1.5291305,-0.39058232,-0.79493093,-0.19966109,0.3356011,0.7823241,-0.1636194,0.6213453,16.1932478278,0.0
15,-0.054023538,0.1467716,-0.5793987,-0.42706725,-1.2628274,0.7795987,-0.8296467,-0.34211746,1.3652426,0.25042552,-0.37976086,0.38245824,-0.54236454,-0.18081228,-1.5199448,1.3057936,15.9433252997,0.0
16,-2.4560046,-0.99353725,0.83657134,0.5117641,-2.2178166,1.3027735,-0.7780972,0.4093971,2.606788,-0.114508264,-1.4547302,1.5316683,-0.6570269,1.2264429,-0.14742874,0.20919757,15.603668458,0.0
17,-1.2489005,-1.0902001,0.3659263,-0.1976231,-2.1895485,0.45226583,-1.1531637,0.6368283,2.00835,-0.16956098,-1.3117856,0.4760367,-0.32551783,0.6507732,-0.7646078,-0.39005727,15.7293007571,0.0
18,-0.50999063,-0.18831386,-0.06393289,0.6027961,-2.3568487,0.8084854,-0.95912874,0.6233524,1.8736291,0.79682016,-0.8010041,1.1125528,-0.096810564,1.2255968,-1.1078328,0.4265724,15.5643702276,0.0
19,-0.39242545,-0.46241015,-0.67057943,0.23732688,-1.7621489,0.83919287,-1.128483,0.80509406,1.476032,1.0521104,-0.9673383,0.6091491,0.49863958,1.1145474,-0.9837865,0.33413157,15.6235337267,0.0
20,-0.16010918,-0.016960343,-0.84368503,-0.12577942,-2.130731,0.89118034,-0.21286795,-0.053565744,0.93682986,1.270296,-0.8094645,0.971568,-0.7348722,1.2033929,-1.3938638,0.8431921,15.5848060251,0.0
21,-1.0182569,-0.5910759,0.45430893,0.023859443,-1.8959066,1.8137285,-1.2685487,0.5047938,1.8294791,1.0289849,-0.0035997853,0.20865758,-0.41998038,1.2240566,-0.8769321,-0.17980461,15.5142306312,0.0
22,-2.191147,0.01122857,0.29252917,-0.018561661,-2.10432,0.23188032,-0.92572,0.18092468,2.0632904,0.4828314,-1.0385475,1.1623148,-0.6286611,1.8841727,-0.9030123,0.10934432,15.4884822203,0.0
23,-1.1870614,0.23069121,-0.21496832,0.33231458,-0.8813059,0.88712853,-0.5119823,-0.6580385,1.6723231,0.69919467,-1.2205061,-0.53670055,0.8519852,0.4476006,-0.89844686,0.1525934,16.0277157372,0.0
24,-2.9526384,-1.1632258,1.2806312,0.61247885,-1.8984168,0.9908417,-0.6079193,0.25467187,2.5200315,0.11967761,-1.2546037,0.12664802,-0.3724129,2.1746764,0.47686875,-1.0346729,15.5582477174,0.0
25,-2.7520578,0.39295027,0.8577811,0.801085,-1.6822425,0.26607305,-0.19310205,1.5907656,0.84279597,0.5085306,-0.03512228,0.6085435,-0.8505141,0.24132136,-0.24489427,0.5271139,15.9110857518,0.0
26,-2.1931329,-1.3887619,0.58743745,-0.057646465,-2.342444,0.53893244,-1.098017,0.09948692,2.4575558,-0.24314623,-1.3876282,1.2009019,-0.7195978,1.5052315,-0.024346678,-0.84193546,15.4090785408,0.0
27,-1.5155748,-0.15895288,-0.18481396,0.18500039,-2.1497738,0.5214036,-0.96514845,0.054518305,0.07026618,1.3437881,0.004894029,0.050691538,0.19821508,1.5590036,-1.3839247,0.5532768,15.637035404,0.0
28,-2.3056328,-0.48250905,0.27295786,0.12907575,-2.26256,0.5804041,-1.1072283,0.6108702,2.5863721,-0.09220814,-1.632715,1.1818521,-0.3251553,1.801157,-0.5425013,-0.5827179,15.3760673247,0.0
29,-1.5781314,-0.5225304,0.67082506,1.3074418,-2.1064208,0.6847501,-0.43627918,0.52825904,1.6619391,0.7057194,-0.6732011,0.6754337,-0.5921257,0.7794327,-1.3014976,0.14322811,15.7873912125,0.0
30,-1.3526474,-0.39847174,0.29065442,0.27460307,-2.6564953,1.2784528,-0.6513792,0.3489713,2.062315,0.42353776,-0.97437006,1.085581,-0.28194764,1.1783333,-0.52221423,0.18608373,15.6371606216,0.0
31,-3.7492425,-1.0328828,0.9491312,-0.28403726,-2.4635212,-0.15780033,-0.7736306,-0.13915743,3.5066786,-1.7012646,-2.5239856,1.6297276,-0.013200428,0.8340146,-0.23905684,-0.6887629,15.6204401977,0.0
32,2.0855358,0.7597783,-1.5118499,0.5614159,0.55151755,0.91088915,-0.77138245,0.87721527,-0.15347463,2.1730492,1.5292685,-0.4397956,0.33764458,-1.121459,-2.5786355,1.6923572,16.0664469912,0.0
33,-0.29966298,0.58332336,-0.83375585,0.64701325,-1.016886,1.1550121,-0.6247885,0.40492782,1.2732185,0.87816435,-0.66379935,0.3050991,-0.5431423,0.20097986,-1.7783861,1.1054162,15.9182610611,0.0
34,-0.79647225,0.9544006,0.18363306,0.44518048,-0.42738068,0.64652014,0.18361194,1.2931476,1.4291613,0.24904582,-0.34091952,0.104417264,-0.8486521,-0.018602254,-1.0469794,1.3047272,16.1718290428,0.0
35,0.6881795,0.9574943,-0.7867223,0.22356455,-0.3597996,0.8718774,-0.70187736,0.9987774,0.5786597,2.1436598,0.2884651,0.54244995,0.05016808,-0.65203816,-1.9554414,1.5029787,16.0631732607,0.0
36,-0.89277285,-0.01494252,0.124722295,0.4217259,-1.3408209,0.34532958,-0.3710153,0.2729254,1.112914,0.6176969,-0.6449161,0.57025826,-0.071270734,0.41436312,-0.76916015,0.7460026,15.9648206256,0.0
37,0.51082534,0.23010153,-0.6904714,-0.2931532,-0.7902237,0.85010636,-0.63921237,0.2798495,0.9455478,1.2779769,-0.16731977,0.36369023,-0.25797614,-0.64194006,-1.8079524,1.12661,16.0196966717,0.0
38,0.8550005,0.9334814,-0.7753306,0.5733437,-0.11623611,1.32947,-0.48237765,0.8627064,1.1806719,1.393729,-0.39462605,-0.035984125,-0.3393643,-0.77297664,-2.3254051,1.9676238,16.2031350794,0.0
39,-0.41949004,1.2811906,-0.5111533,0.5400101,-0.7352316,1.1265984,-1.0687025,-0.04368228,0.6626908,1.6420041,0.43423513,-0.31973428,0.10526336,-0.4782199,-1.5070964,1.0572425,15.9557686978,0.0
40,-2.214475,0.1303645,0.88108295,0.015726464,-1.3894268,-0.30272573,0.9985941,-0.65586317,2.1028028,-0.67781,-1.0880917,-0.25206238,-0.21515147,0.32564712,-0.9375011,0.45143628,16.2699165704,0.0
41,-0.9446645,0.39124247,-0.25305167,0.31722698,-1.3180969,-0.4191601,0.15584323,-0.44920015,1.515668,4.961129e-05,-1.4228964,-0.62287486,0.077912726,0.4259019,-1.06385,0.14432295,16.07652729,0.0
42,1.6942755,1.2593871,-1.5934204,-0.8434119,-0.18161818,0.8509013,0.28513813,-1.0064567,0.577692,2.130141,0.50919306,-0.14354005,-0.6464715,-0.6731383,-1.4531958,1.2026354,16.0406615139,0.0
43,-0.54791504,-0.3232749,-0.263532,0.64709884,-0.39538595,-0.19017799,-0.57526857,-0.30691788,0.95299214,0.39891022,-0.9365158,0.36256155,0.63414097,-0.062796295,-0.8611268,0.7358881,16.0192555319,0.0
44,0.91821295,0.9966224,-0.98226476,0.4882339,-0.06386046,1.5470386,0.24617864,0.3335795,0.25436056,1.3986473,1.2353556,0.21365821,-0.19177553,-0.47376084,-0.9436044,1.1481808,15.9752674543,0.0
45,-1.3311086,-0.8395781,1.1175438,-0.284119,-1.4347479,-0.859281,0.88888407,0.5159519,2.4954026,-0.7714962,-1.7451009,0.54794896,-0.31744066,0.68667775,-0.29479024,-0.29663208,16.1039688487,0.0
46,0.39863554,-0.26444075,-0.047419183,-0.93536234,-1.0225968,0.4582008,-0.11077484,0.57858855,0.7830123,1.5194813,-0.0066809105,1.0669451,0.13661681,-0.41983327,-1.3762451,0.89049035,15.9942159481,0.0
47,-0.43181077,0.38421175,-0.43679836,-0.33011585,-0.7235495,0.7296841,0.81388074,0.32298914,0.9782052,1.2575213,-0.9128162,0.60501087,-0.022878852,0.23898411,-1.8763914,0.6233518,16.0181590335,0.0
48,-1.0478398,0.11747974,0.59178346,0.38340607,-1.3048091,-0.073053226,1.4106958,0.19746658,0.9596519,-0.35204035,-0.7890254,-0.19344094,0.1015464,1.0842751,-0.67040914,0.5477824,16.0929920517,0.0
49,-0.96641785,0.2496291,0.44776958,0.53768,-1.4765655,0.7713956,0.580517,0.467297,0.5784367,0.74722475,-0.0120028425,0.055294074,-0.8630612,0.4450146,-1.3643656,0.6923769,16.000614172,0.0
50,-2.3792577,0.93916726,0.18458402,0.08274679,-1.7155203,0.0067959945,-0.6207891,-0.8802584,2.4226913,-1.0948507,-0.9682016,0.7234471,0.19075781,0.60934323,0.12768249,-0.0032591,15.8369656171,0.0
51,0.0068148198,0.23252991,-0.73581564,-0.4567779,-0.50845087,1.1654748,-1.6182408,-0.13169104,1.358536,2.079709,0.26204428,-0.067138724,1.0767531,0.7155082,-0.8577451,0.4172649,15.7209156571,0.0
52,-0.5063859,1.1397804,-0.4864253,-0.36621132,-0.7184219,0.48738253,0.22453119,-0.4600033,0.8430332,1.1126912,0.2260098,0.022563582,-0.31396818,0.19460979,-1.729329,0.98096913,15.9420322018,0.0
53,0.015532276,0.28511342,0.450557,0.08563792,-0.5150927,0.8516309,-0.36405662,1.9047068,1.3688551,1.8782183,0.36383966,0.9408422,0.1249467,0.17777476,-1.0497382,0.9715351,15.9281685195,0.0
54,-1.1246228,-0.35821953,-0.33789948,-0.24250238,-0.8504667,0.24928981,0.20567548,0.0338502,1.1427131,-0.2741879,-0.23953828,-0.16956493,0.5182476,1.1526273,0.11894055,-0.29531866,15.8053724039,0.0
55,0.38682958,-0.54471016,0.15160838,0.13931215,-1.3443414,0.105523154,-0.3468257,0.34600174,1.8275791,0.3305127,-0.6379344,1.2814258,-0.18002294,0.38764846,-1.3541787,1.1632897,15.93763615,0.0
56,-3.4613512,0.4848609,2.3687723,-0.14966178,-1.545097,-1.7048095,1.847258,-0.75858045,3.1259696,-3.1524804,-1.6397209,-0.38366675,-1.4668872,-0.019625703,1.0114454,1.1415417,16.6892756269,0.0
57,0.3214007,0.4261869,-0.05513999,-1.9625846,-0.6990571,-0.5344777,0.85494316,-0.3536368,0.9691229,0.171367,-0.042630676,0.516766,-0.379127,-0.7863132,-0.5560544,2.2571118,16.3664035356,0.0
58,-3.6852376,0.7412076,1.4623761,-0.06495588,-1.0741812,-1.0471958,0.2810492,-1.5349236,2.6810405,-1.0500401,-2.093495,-0.25252637,-0.72028595,0.031173544,0.5067882,1.3066117,16.4958735759,0.0
59,-2.1811962,0.7581198,0.8184316,0.49661797,-0.7490753,-1.345598,1.2339153,-0.6374669,1.775221,-1.3616997,-0.8232191,-0.28715625,0.15904714,-0.44866928,0.3351464,0.97174865,16.5644537984,0.0
60,-1.7612128,0.9114451,0.9362135,-0.017332679,-0.6488927,-1.3886405,1.2154305,0.03249832,1.985798,-1.1759512,-1.0536878,0.44923234,-0.34327438,-0.87146384,-0.03701459,1.7003955,16.6381993974,0.0
61,-4.5163155,0.7482691,1.9416265,0.36437008,-1.0800015,-1.4573983,0.8641905,-1.0638514,3.4839864,-2.5001843,-2.604018,-0.075289555,-0.3403571,0.13351212,1.2265787,0.6584613,16.6238468027,0.0
62,-2.6160789,1.1569444,0.94557387,-0.1858167,-0.80059284,-0.9783443,1.523946,0.29688066,2.3340228,-1.9255464,-1.445109,-0.032909524,-0.53667027,0.031507906,-0.031917684,1.6869242,16.6021268949,0.0
63,-2.7458997,0.45030025,1.5974944,0.45608708,-0.5461817,-1.6030272,0.3309469,-0.40645903,2.4058907,-1.6987967,-1.6183732,-0.121978566,-0.6062608,-0.31335527,0.5317613,1.8961976,16.6139240617,0.0
64,0.78144723,1.7764821,-1.3812623,-0.72968817,0.00066786306,0.24845618,-0.07230938,-0.45071122,0.23992443,1.7450055,0.3211078,-0.25665078,0.5985248,-1.0567731,-0.9097835,1.5813848,16.2607857569,0.0
65,-2.4744802,0.5241732,1.0704511,0.40630683,-1.061663,-1.2004918,1.3399415,-0.69489396,2.0285246,-1.5907497,-1.040986,-0.600447,-0.20014931,0.12961008,0.75196004,0.19759327,16.4280986239,0.0
66,-3.672749,0.9102775,1.4366165,0.48746505,-0.4118119,-1.1298574,1.7375947,-0.15865083,2.3246257,-1.3201548,-1.2822124,-0.41831493,-0.58649534,0.7325301,0.85069096,0.6871698,16.5262709521,0.0
67,-2.2242446,0.29174805,1.1969184,0.38032106,-1.0485411,-1.2077188,1.1955022,-0.1543175,1.6617845,-1.5819063,-0.37207493,-0.26221547,-0.838489,-0.7624557,-0.05944188,0.88842076,16.5082749678,0.0
68,0.18701355,1.659253,-1.0168896,-0.7475792,-0.38083014,0.15043366,0.70131963,-0.09636766,0.91759086,0.99816173,0.059102118,-0.4450028,0.27215067,-0.72536886,-1.8150995,1.6337739,16.3923688851,0.0
69,-3.5149596,0.60834897,0.7460091,-0.12593822,-0.5226794,-0.012982775,1.1209381,-0.6343438,2.5475204,-1.0576832,-2.1473942,-0.49969143,-0.01649623,0.4641201,0.41918394,0.64627904,16.4723460592,0.0
70,-0.14357896,0.14855108,-0.16421713,-0.9418605,-0.24698238,-0.93072295,0.6143807,-0.20486219,0.6764456,0.5187105,-0.18544771,0.38727772,0.6892466,-0.38357642,-0.3204914,1.4630421,16.296286648,0.0
71,-0.10611213,1.7746454,0.33953208,0.2307605,-0.42655522,-0.8025061,0.24797972,0.15048037,0.65410614,0.3846606,0.8387931,0.4081192,0.7273838,-1.4670838,-0.64211327,2.0454745,16.4421323733,0.0
72,-1.5590875,-0.28779522,0.8637411,0.19299419,-0.81798875,-0.01763097,0.46176037,-0.36865315,1.8283978,-0.3214013,-1.0690916,0.027856804,0.35637176,0.49409825,0.14860772,0.15963954,16.142623971,0.0
73,-1.5307629,-0.3995208,1.0064121,-0.27380586,-1.1960069,-0.69864476,-0.09923715,-0.29265675,1.5782648,-0.8271634,-0.69807905,0.20991312,-1.2115016,-0.030304754,-0.34789294,1.1437821,16.213136123,0.0
74,1.1830851,0.88121736,-0.7092182,0.09162884,-0.34806484,0.9898838,-1.0442115,1.5870937,0.9275621,1.7424189,0.32856357,0.11953131,0.66767555,-1.0585582,-1.9455122,1.4045861,16.1089881388,0.0
75,-0.14417459,0.10961018,-0.19780135,0.15889724,-1.7887756,0.16044562,-0.1977251,-0.63498163,0.643098,0.28888726,0.2813025,-0.36977485,-0.9149276,0.016700497,-1.7410986,1.2564863,15.9925160874,0.0
76,1.0139533,0.50048715,-0.7628184,-0.44711405,0.92636013,0.44608894,-0.5910016,1.0763083,0.95108616,1.5548767,0.563679,0.31100038,1.5903986,-0.24615616,-1.3043967,1.7552474,16.1285507209,0.0
77,-0.9469886,-0.15714957,0.7482456,0.06846132,-0.48891792,0.07804259,-0.3286278,0.13818899,1.2748315,0.94706726,-0.011225039,-0.22107176,-1.3025135,0.2880991,-0.82042,0.58287317,16.0251530274,0.0
78,-1.0383512,-0.082973555,-0.008067414,0.78271884,-0.57199633,-0.3465406,-0.5266613,-0.27176633,0.92471284,0.011668493,-0.25500315,-0.6679628,0.21640927,-0.08156868,-0.42779684,0.24709612,16.1390706832,0.0
79,0.39868066,0.5309806,-0.35629946,0.6990398,0.71844393,-0.072743975,0.00079336215,0.49052387,-0.0049983477,2.3098447,1.4056286,0.08601437,0.2297927,0.2309105,-1.3088934,1.1479709,16.0170371019,0.0
80,-1.5688174,-0.6507384,0.46451816,-0.20959766,-1.1547066,-0.09806902,-0.14059967,0.10973724,1.1542649,0.6985894,-0.92162085,-0.22367673,0.12402693,0.63107324,-0.68863827,-0.3699079,15.9379216055,0.0
81,0.3598895,0.61853695,-1.0177195,-0.68664575,-0.812046,0.53609973,-0.25177452,0.7439624,1.3134805,0.26417896,-0.29867765,0.900478,0.7087315,-0.30230525,-1.1270139,1.0169107,15.9765796948,0.0
82,0.7140706,0.0013898901,0.20598109,0.6609775,-0.6592645,0.1026033,-0.16330966,1.9696858,1.1056432,0.7775697,0.6244254,0.8103364,0.4123769,0.20485443,-1.4886153,1.2292576,16.011592392,0.0
83,1.0421579,0.26267332,-1.2598778,0.45313534,-0.2585143,1.6761417,-0.8382434,0.8271353,0.68376005,1.2318552,-0.31603652,0.6350467,0.39972797,-0.33948237,-1.5505663,1.0545508,15.8695329824,0.0
84,-0.94930243,0.7241657,-0.23900288,0.17480335,-0.51237416,0.71386105,0.78363174,-0.7112475,1.0072163,1.319013,-0.40263167,-0.27166623,-0.3235711,0.6337788,-0.33185086,0.46623218,15.9999483509,0.0
85,-0.5358993,0.11549215,-0.18203963,0.8898317,-0.7062816,-0.064507,0.11328017,0.33790725,0.68403876,0.10418758,-0.36835825,0.031311277,0.77673763,0.6703535,-0.5202472,0.40146613,15.9540668176,0.0
86,-0.7006703,0.085490696,-0.31128058,1.4695234,-1.0209174,0.25453672,-1.0923542,0.3162462,0.15283628,1.080625,0.2509163,0.3937709,0.6010826,0.37752917,-0.9066558,0.90400463,15.8645794949,0.0
87,-0.73251104,-0.8088777,-0.0184788,0.78727394,-1.430197,0.12001383,-0.026302489,0.23467623,0.8917936,0.15641525,-1.0067075,1.0482616,0.44569555,0.48315725,-0.35955912,0.45028308,15.8286500807,0.0
88,-0.70929086,-0.5866206,0.037706506,0.4084302,-1.816331,0.8314566,-0.95664406,0.9782988,1.5967567,0.916665,-0.59342986,-0.2290255,0.46592256,1.0821757,-1.0044383,-0.08770322,15.7503631761,0.0
89,-7.0867195,-1.7429999,4.121897,0.79733485,-3.5608037,-1.0396979,0.70590615,0.56271416,4.358182,-3.028913,-3.5838323,0.11340797,-2.3811095,2.7248943,2.027506,-1.3927778,16.0412795228,0.0
90,-4.03554,-0.7602569,1.5329807,-0.08256958,-1.9982994,0.97837955,-0.020613253,-0.37680665,2.3892145,0.2810082,-1.6424663,0.024253704,-0.75589055,1.9619526,0.66082865,-1.0487407,15.7066822565,0.0
91,-2.9902532,-0.63588876,0.82194746,1.1069965,-2.0100555,0.123272866,-0.7737973,0.22498655,2.5648158,-0.019978896,-1.6146361,0.84649646,0.12795743,1.9827313,-0.13534026,-0.6571879,15.583647724,0.0
92,-3.187705,-0.21439181,0.13150407,-0.17279579,-1.8667887,0.14467537,0.5813698,-1.1681383,1.6879079,-1.0639491,-0.82020396,-0.16659902,-0.13606626,1.563885,1.4885781,-1.821429,15.6409130059,0.0
93,-1.5618905,0.43210396,0.45939618,0.05093761,-1.6080494,1.1176411,-1.0117172,0.46677965,1.7448317,0.81990707,0.16214006,-0.23611097,-0.8481238,1.282493,-0.5067366,0.08512126,15.6671024172,0.0
94,-2.7354853,-1.2349786,1.0287772,0.12490525,-3.1228049,0.010583979,-0.8646235,-0.07711271,2.6621385,-0.64755636,-1.6280341,0.9578432,-0.63943654,1.5153434,0.24272762,-1.3826829,15.4433058224,0.0
95,-0.61856407,-1.1024528,-0.459364,0.08682192,-1.1553539,1.0275844,-0.34774467,1.5974896,0.04680732,0.81808025,-0.063027665,0.50877047,0.15150528,1.109462,-0.55282927,0.28854454,15.6539513181,0.0
96,-2.8515706,-0.30295432,0.4613867,-0.20859924,-1.2291679,-0.4160654,0.65518445,-0.6852256,2.1468792,-0.8908555,-1.4328363,0.12446041,0.68297166,2.2175386,-0.87149096,-0.4974368,15.805078981,0.0
97,-1.3259312,-0.82366234,-0.4060442,-0.055461604,-0.9845938,0.16852413,-1.8808247,0.24180692,0.7296009,1.0406845,-0.8006787,1.4393893,-0.4582399,-0.27428204,-1.1864675,1.0555524,15.692807551,0.0
98,-3.5524626,-1.2949039,0.6216926,0.776568,-3.0277216,0.41227114,-0.5231914,0.39233908,1.0917319,0.07570114,-1.6885318,0.8698051,-0.27435067,2.160297,0.33545515,-0.46186468,15.4587745233,0.0
99,-2.6078017,-0.5445266,0.23829666,0.7523601,-2.1789947,-0.2710602,-1.0754684,-0.39079577,1.839323,-0.2562157,-1.2865353,0.51225877,-1.5982592,1.2040656,0.4106652,-0.67386764,15.5220816342,0.0
100,-2.7064562,-0.36682513,-0.640457,-0.13253388,-0.8555156,0.7982434,-0.21693502,-0.025509207,1.0651417,1.1873648,-1.5809261,0.77618366,0.13483337,1.2458007,-1.2973841,-0.14431848,15.5528394687,0.0
101,-0.75639313,-0.17016777,-0.36293122,0.87350935,-1.2100894,0.6620722,1.1332867,0.2591578,0.12428027,0.7420086,-0.8769127,1.0274768,-0.36022124,0.9834837,-0.57084596,1.1569978,15.936382289,0.0
102,-4.050464,-1.6898637,2.578793,0.09417741,-3.1222913,0.41882852,0.2437336,0.090679236,1.84046,-0.44121778,-1.6896553,0.8532084,-1.1491088,0.55322397,0.9533774,-0.250103,15.9409669991,0.0
103,-3.2731297,0.34607813,0.3848224,-0.7686674,-1.9376762,-1.1658331,0.9717028,-0.43269095,2.8084912,-2.3696313,-1.319544,0.14590654,-0.3656489,0.40991616,0.4704102,-1.1966933,15.9701174095,0.0
104,-0.2198091,0.89417017,-0.45080516,-0.5907758,-0.6819298,0.0016438736,0.022173606,0.5952945,0.48098004,0.8120859,0.52917653,0.49341822,0.84058744,-0.02395974,-1.6869875,1.3101394,16.0569026503,0.0
105,-0.7385486,-0.012125765,0.88154614,0.105008356,-0.661192,-0.23136641,0.18579014,-0.0757331,1.2001514,-0.025411582,0.2855488,0.93432105,-0.0051801726,-0.8451947,-0.4870595,1.4175749,16.2294884766,0.0
106,-1.6260195,0.40543166,0.7992958,1.5643057,-0.5394173,0.52045304,-0.6105761,1.4516491,1.0152036,0.14725259,-0.06136606,-0.1132867,0.42641965,0.38108113,-0.5542218,1.1887858,16.0968230025,0.0
107,0.7641922,1.1789535,-1.1471524,0.025607415,-0.13687041,0.5465982,-0.44778737,0.66817296,0.81713325,1.1577092,0.38273132,-0.073901035,-0.54562,-0.17408101,-1.7032102,1.9486568,16.1254389628,0.0
108,-1.5576068,-0.3483439,1.078307,0.31730655,-0.9737604,-0.6910247,0.027292537,0.2572056,1.2389227,-0.24374647,-0.9117721,0.36039773,0.84181094,0.099858135,-0.68988633,0.8841587,16.2608659741,0.0
109,-0.8107929,1.1484438,-0.094272,-0.27126786,-0.27235743,0.2807047,-0.23778404,0.99800825,1.6403068,0.3670132,-0.5871234,0.3701822,0.40507436,-0.013175357,-1.5706716,1.4408729,16.1762039153,0.0
110,-1.7754594,0.3235498,0.8787779,-1.3828721,-1.3307549,0.28647998,0.36355618,-0.63018125,2.938131,-0.49479198,-1.6231688,-0.9075309,-1.5480613,0.80657774,-0.5721358,0.8652111,16.2505973213,0.0
111,1.1288701,1.0094153,-0.49926913,0.639648,0.2337004,0.82447094,-1.2587508,1.7340381,0.13801137,2.2155807,0.5982445,0.6225306,1.0339435,-1.494867,-2.042308,2.378835,16.2506779883,0.0
112,-3.4168808,-0.13049977,0.3055541,0.91204345,-2.4346988,0.072185755,-0.46859154,0.44740444,2.6427977,-0.57426184,-2.154326,0.37725425,-0.46101165,2.2385514,0.6742014,-1.076335,15.5263280859,0.0
113,-1.9469539,-1.0174905,-0.071762756,-0.40592045,-2.0446823,0.6942116,-0.53366715,0.7156765,1.8456979,-0.15031801,-1.390545,0.36151078,0.6030223,2.141514,-0.06920282,-1.0207665,15.4613798831,0.0
114,-1.2006526,-0.22336072,0.3856817,-0.25897697,-1.9507673,0.75260645,-0.36504492,0.6076986,1.9629498,0.5346542,-0.45075727,0.9570237,0.46788546,1.001802,-0.803991,-0.27816376,15.6787587631,0.0
115,-2.52877,-0.43031332,0.79165256,0.7407751,-2.3917184,0.43537265,-0.33827752,1.0041807,1.2983768,-0.050649364,-0.527614,1.3461826,-0.3429607,0.9004333,-0.551328,0.08249123,15.6754825204,0.0
116,-2.8969018,-0.77510774,0.6494907,1.0063611,-2.008873,0.22669971,-0.6648577,1.216555,1.6760821,-0.39834207,-1.2848781,0.9051725,0.59250516,1.808049,0.049688954,-0.72443867,15.5368688896,0.0
117,-0.44308177,-0.5832909,-0.4345192,-0.027201895,-1.9703078,1.4936855,-1.4183505,0.80162245,1.055702,1.2485762,-0.2011577,0.48626143,-0.5227759,1.1365944,-1.5562474,0.33554524,15.5037427985,0.0
