,0_fraction,1_fraction,blockiness,interaction_parameter,lamellar_period
202,0.40625,0.59375,0.09311740890688258,0.0,15.9781449832
203,0.5,0.5,0.25,0.0,16.1388048501
204,0.34375,0.65625,-0.10822510822510822,0.0,15.856119054
205,0.375,0.625,0.06666666666666674,0.0,15.8229175287
206,0.75,0.25,0.33333333333333337,0.0,16.3301272814
207,0.46875,0.53125,0.1215686274509804,0.0,15.9305058625
208,0.6875,0.3125,0.2727272727272727,0.0,16.4614252764
209,0.8125,0.1875,0.17948717948717954,0.0,16.5147154808
210,0.59375,0.40625,0.09311740890688255,0.0,16.170975457
211,0.75,0.25,0.0,0.0,16.4282752378
212,0.625,0.375,0.33333333333333326,0.0,16.3258880653
213,0.875,0.125,-0.1428571428571429,0.0,16.5985609194
214,0.71875,0.28125,0.3816425120772947,0.0,16.4978488178
215,0.625,0.375,0.06666666666666665,0.0,16.2532020517
216,0.34375,0.65625,-0.10822510822510822,0.0,15.8856595954
217,0.21875,0.78125,0.08571428571428569,0.0,15.6585018976
218,0.125,0.875,-0.14285714285714285,0.0,15.4228444738
219,0.375,0.625,0.19999999999999998,0.0,15.9565525782
220,0.1875,0.8125,-0.02564102564102566,0.0,15.6188926026
221,0.21875,0.78125,0.26857142857142857,0.0,15.5134299496
222,0.21875,0.78125,0.45142857142857135,0.0,15.4926860049
223,0.09375,0.90625,0.264367816091954,0.0,15.3192574344
224,0.875,0.125,-0.1428571428571429,0.0,16.569519417
225,0.875,0.125,-0.1428571428571429,0.0,16.5214832742
226,0.71875,0.28125,0.22705314009661837,0.0,16.3318874857
227,0.8125,0.1875,-0.02564102564102566,0.0,16.5277074302
228,1.0,0.0,0.0,0.0,16.7315992979
229,0.84375,0.15625,0.051851851851851816,0.0,16.5764530267
230,0.90625,0.09375,0.26436781609195403,0.0,16.5886876417
231,0.9375,0.0625,-0.06666666666666665,0.0,16.6645237531
232,0.53125,0.46875,-0.5058823529411764,0.0,16.1071939964
233,0.4375,0.5625,-0.39682539682539686,0.0,15.9752596812
234,0.5,0.5,-0.375,0.0,16.0343716034
235,0.53125,0.46875,-0.12941176470588234,0.0,16.133174286
236,0.4375,0.5625,-0.14285714285714282,0.0,15.9526506184
237,0.40625,0.59375,-0.4251012145748988,0.0,15.890851956
238,0.53125,0.46875,-0.5058823529411764,0.0,15.9883751231
239,0.46875,0.53125,-0.6313725490196078,0.0,16.0197983776
240,0.6875,0.3125,-0.3090909090909091,0.0,16.3231586421
241,0.5,0.5,-0.25,0.0,16.0935820246
242,0.5,0.5,0.125,0.0,15.9211722677
243,0.5,0.5,-0.125,0.0,16.0629295886
244,0.40625,0.59375,-0.16599190283400805,0.0,15.9405028374
245,0.5625,0.4375,-0.39682539682539686,0.0,16.1484503388
246,0.5625,0.4375,-0.39682539682539686,0.0,16.1358154891
247,0.46875,0.53125,-0.2549019607843138,0.0,15.9593900239
248,0.5,0.5,0.125,0.0,16.0848459901
249,0.8125,0.1875,0.3846153846153846,0.0,16.4675221689
250,0.625,0.375,0.19999999999999996,0.0,16.1170296453
251,0.65625,0.34375,0.16883116883116892,0.0,16.2756359931
252,0.46875,0.53125,0.1215686274509804,0.0,16.0840344423
253,0.5625,0.4375,0.365079365079365,0.0,15.9730906158
254,0.59375,0.40625,0.3522267206477733,0.0,16.3149208974
255,0.59375,0.40625,-0.16599190283400808,0.0,16.1352072777
256,0.8125,0.1875,0.17948717948717954,0.0,16.4903434109
257,0.875,0.125,-0.1428571428571429,0.0,16.6057037108
258,0.71875,0.28125,-0.08212560386473433,0.0,16.3760464898
259,0.78125,0.21875,0.26857142857142857,0.0,16.3621127781
260,0.78125,0.21875,0.6342857142857143,0.0,16.4260016567
261,0.9375,0.0625,-0.06666666666666665,0.0,16.6418753511
262,0.71875,0.28125,0.07246376811594202,0.0,16.3554509851
263,0.84375,0.15625,0.28888888888888886,0.0,16.5126411376
264,0.625,0.375,-0.33333333333333337,0.0,16.1996575341
265,0.71875,0.28125,-0.08212560386473433,0.0,16.3394390359
266,0.75,0.25,-0.16666666666666663,0.0,16.3542894002
267,0.59375,0.40625,-0.5546558704453441,0.0,16.1682544862
268,0.75,0.25,-0.33333333333333337,0.0,16.4340390052
269,0.6875,0.3125,-0.018181818181818188,0.0,16.3045673057
270,0.71875,0.28125,-0.23671497584541057,0.0,16.3916168726
271,0.65625,0.34375,-0.5238095238095238,0.0,16.2490896964
272,0.53125,0.46875,-0.38039215686274497,0.0,16.0636157613
273,0.4375,0.5625,-0.14285714285714282,0.0,15.9046320841
274,0.53125,0.46875,-0.12941176470588234,0.0,16.1948118191
275,0.53125,0.46875,-0.38039215686274497,0.0,16.0868343775
276,0.59375,0.40625,-0.16599190283400808,0.0,16.2503628726
277,0.59375,0.40625,-0.036437246963562764,0.0,16.2524052183
278,0.625,0.375,-0.33333333333333337,0.0,16.2435117306
279,0.53125,0.46875,-0.12941176470588234,0.0,16.1154550298
280,0.75,0.25,0.5,0.0,16.2205932067
281,0.59375,0.40625,0.3522267206477733,0.0,16.1284721935
282,0.75,0.25,0.6666666666666666,0.0,16.4615998623
283,0.65625,0.34375,0.7229437229437229,0.0,16.1881266752
284,1.0,0.0,0.0,0.0,16.7167947232
285,0.625,0.375,0.6,0.0,16.3641328646
286,0.78125,0.21875,0.26857142857142857,0.0,16.490818748
287,0.40625,0.59375,0.3522267206477734,0.0,15.839776278
288,0.4375,0.5625,-0.6507936507936508,0.0,15.9747938367
289,0.375,0.625,-0.6,0.0,15.793585876
290,0.4375,0.5625,-0.39682539682539686,0.0,15.8817703713
291,0.5,0.5,-0.625,0.0,16.0468519568
292,0.34375,0.65625,-0.3852813852813852,0.0,15.8295013355
293,0.53125,0.46875,-0.0039215686274509665,0.0,16.0335436405
294,0.4375,0.5625,-0.2698412698412699,0.0,16.0493871221
295,0.34375,0.65625,-0.3852813852813852,0.0,15.759844405
296,0.40625,0.59375,-0.16599190283400805,0.0,15.814866228
297,0.375,0.625,-0.4666666666666667,0.0,15.8876839485
298,0.375,0.625,-0.4666666666666667,0.0,15.8465128714
299,0.375,0.625,-0.4666666666666667,0.0,15.9109431354
300,0.40625,0.59375,-0.554655870445344,0.0,15.8886576496
301,0.4375,0.5625,-0.6507936507936508,0.0,15.9318565107
302,0.3125,0.6875,0.12727272727272734,0.0,15.7617120784
303,0.4375,0.5625,-0.5238095238095237,0.0,15.8822262806
304,0.59375,0.40625,0.09311740890688255,0.0,16.1441299564
305,0.46875,0.53125,0.37254901960784303,0.0,16.0060400412
306,0.4375,0.5625,-0.015873015873015872,0.0,15.9634456974
307,0.53125,0.46875,0.1215686274509804,0.0,16.1767427775
308,0.28125,0.71875,-0.08212560386473433,0.0,15.6435138048
309,0.4375,0.5625,0.4920634920634921,0.0,15.9891473795
310,0.40625,0.59375,-0.036437246963562736,0.0,15.9568686305
311,0.46875,0.53125,-0.12941176470588234,0.0,15.984101279
312,0.53125,0.46875,-0.5058823529411764,0.0,16.0492361139
313,0.5625,0.4375,-0.5238095238095238,0.0,16.1119226998
314,0.65625,0.34375,-0.10822510822510822,0.0,16.2647473242
315,0.65625,0.34375,-0.24675324675324684,0.0,16.255474688
316,0.375,0.625,-0.06666666666666674,0.0,15.7504208756
317,0.5625,0.4375,-0.015873015873015844,0.0,16.1969067075
318,0.46875,0.53125,-0.38039215686274513,0.0,16.0881838855
319,0.5625,0.4375,-0.1428571428571429,0.0,16.1013398813
320,0.78125,0.21875,0.26857142857142857,0.0,16.4391487779
321,0.96875,0.03125,-0.032258064516129004,0.0,16.6610117668
322,0.71875,0.28125,0.6908212560386473,0.0,16.38972561
323,0.90625,0.09375,0.26436781609195403,0.0,16.6937714999
324,0.8125,0.1875,0.17948717948717954,0.0,16.518236488
325,0.84375,0.15625,-0.18518518518518523,0.0,16.51636347
326,0.84375,0.15625,0.28888888888888886,0.0,16.4797993736
327,0.71875,0.28125,0.22705314009661837,0.0,16.3284218705
328,0.5625,0.4375,-0.5238095238095238,0.0,16.1610951214
329,0.40625,0.59375,-0.036437246963562736,0.0,15.8723639302
330,0.46875,0.53125,0.1215686274509804,0.0,15.9424813279
331,0.5,0.5,-0.125,0.0,16.1066853025
332,0.5,0.5,-0.5,0.0,16.0437660637
333,0.5,0.5,0.0,0.0,16.0962486397
334,0.4375,0.5625,-0.14285714285714282,0.0,16.0179753699
335,0.40625,0.59375,-0.29554655870445334,0.0,15.9691681224
336,0.4375,0.5625,-0.2698412698412699,0.0,15.8763942464
337,0.46875,0.53125,-0.38039215686274513,0.0,15.9849367294
338,0.40625,0.59375,-0.4251012145748988,0.0,15.8853475084
339,0.4375,0.5625,-0.5238095238095237,0.0,16.0315318035
340,0.40625,0.59375,-0.29554655870445334,0.0,15.8502686131
341,0.25,0.75,-0.3333333333333333,0.0,15.6210150393
342,0.3125,0.6875,-0.45454545454545453,0.0,15.7598071693
343,0.5,0.5,-0.625,0.0,16.0185461136
344,0.625,0.375,-0.06666666666666665,0.0,16.200972953
345,0.5625,0.4375,0.11111111111111116,0.0,16.1065575202
346,0.625,0.375,0.06666666666666665,0.0,16.2229834425
347,0.71875,0.28125,-0.08212560386473433,0.0,16.4002818892
348,0.5,0.5,-0.125,0.0,16.0091651282
349,0.53125,0.46875,0.1215686274509804,0.0,16.1091521549
350,0.5,0.5,0.375,0.0,15.9637508951
351,0.75,0.25,0.16666666666666663,0.0,16.3808287661
352,0.3125,0.6875,0.2727272727272727,0.0,15.755990307
353,0.34375,0.65625,0.16883116883116886,0.0,15.6439027896
354,0.1875,0.8125,0.17948717948717946,0.0,15.4877529419
355,0.34375,0.65625,0.03030303030303036,0.0,15.8528494583
356,0.28125,0.71875,0.3816425120772947,0.0,15.5706102636
357,0.1875,0.8125,0.17948717948717946,0.0,15.5271576879
358,0.1875,0.8125,-0.02564102564102566,0.0,15.6664709826
359,0.28125,0.71875,0.3816425120772947,0.0,15.6990205334
360,0.65625,0.34375,0.4458874458874459,0.0,16.2784852776
361,0.65625,0.34375,0.16883116883116892,0.0,16.216030203
362,0.3125,0.6875,0.2727272727272727,0.0,15.7467164773
363,0.5625,0.4375,0.365079365079365,0.0,16.1236639396
364,0.40625,0.59375,0.09311740890688258,0.0,15.9536462399
365,0.5625,0.4375,0.4920634920634921,0.0,15.9625920797
366,0.59375,0.40625,0.48178137651821856,0.0,16.194976044
367,0.53125,0.46875,0.1215686274509804,0.0,16.1004592646
368,0.53125,0.46875,-0.12941176470588234,0.0,15.943642618
369,0.46875,0.53125,-0.38039215686274513,0.0,15.967110271
370,0.59375,0.40625,-0.036437246963562764,0.0,16.1427122877
371,0.6875,0.3125,-0.3090909090909091,0.0,16.3076663653
372,0.53125,0.46875,-0.38039215686274497,0.0,16.0659027311
373,0.65625,0.34375,-0.5238095238095238,0.0,16.307239899
374,0.71875,0.28125,-0.08212560386473433,0.0,16.4335261526
375,0.53125,0.46875,0.1215686274509804,0.0,16.1590093181
376,0.46875,0.53125,-0.2549019607843138,0.0,15.8851556767
377,0.5625,0.4375,0.11111111111111116,0.0,16.1537192636
378,0.40625,0.59375,-0.16599190283400805,0.0,15.8647543338
379,0.5625,0.4375,-0.2698412698412699,0.0,16.1550501095
380,0.65625,0.34375,0.16883116883116892,0.0,16.3375492912
381,0.6875,0.3125,-0.16363636363636372,0.0,16.2414194306
382,0.46875,0.53125,0.1215686274509804,0.0,15.9335790805
383,0.59375,0.40625,0.22267206477732793,0.0,16.1645462633
384,0.3125,0.6875,-0.01818181818181816,0.0,15.8621941107
385,0.625,0.375,0.19999999999999996,0.0,16.1089509551
386,0.5625,0.4375,0.365079365079365,0.0,16.1151203654
387,0.5625,0.4375,0.365079365079365,0.0,16.0929262629
388,0.59375,0.40625,-0.036437246963562764,0.0,16.1839824748
389,0.375,0.625,0.06666666666666674,0.0,15.8311811873
390,0.53125,0.46875,0.1215686274509804,0.0,16.0270163115
391,0.53125,0.46875,-0.0039215686274509665,0.0,16.1436798947
392,0.5625,0.4375,-0.2698412698412699,0.0,16.2027908643
393,0.5,0.5,0.0,0.0,15.9389334126
394,0.375,0.625,-0.06666666666666674,0.0,15.802036688
395,0.53125,0.46875,-0.12941176470588234,0.0,16.1040940524
396,0.4375,0.5625,0.11111111111111113,0.0,16.0173626657
397,0.53125,0.46875,0.1215686274509804,0.0,15.9895308506
398,0.34375,0.65625,-0.10822510822510822,0.0,15.8406642704
399,0.46875,0.53125,-0.0039215686274509665,0.0,16.0160682114
400,0.46875,0.53125,0.1215686274509804,0.0,15.8965801597
401,0.53125,0.46875,-0.12941176470588234,0.0,16.1318572638
402,0.46875,0.53125,-0.0039215686274509665,0.0,15.9469749482
403,0.4375,0.5625,-0.14285714285714282,0.0,15.9347599025
404,0.375,0.625,-0.06666666666666674,0.0,15.888068735
405,0.46875,0.53125,-0.0039215686274509665,0.0,16.0987981262
406,0.59375,0.40625,0.09311740890688255,0.0,16.1171454828
407,0.5625,0.4375,0.11111111111111116,0.0,16.0846565568
408,0.46875,0.53125,-0.12941176470588234,0.0,15.9227714923
409,0.375,0.625,-0.33333333333333337,0.0,15.8171525725
410,0.5,0.5,0.25,0.0,16.0483993558
411,0.46875,0.53125,-0.0039215686274509665,0.0,15.9395565244
412,0.625,0.375,-0.19999999999999996,0.0,16.2466708729
413,0.5625,0.4375,-0.1428571428571429,0.0,16.155986412
414,0.53125,0.46875,-0.0039215686274509665,0.0,16.0341444736
415,0.5625,0.4375,0.11111111111111116,0.0,16.1391344663
416,0.4375,0.5625,-0.015873015873015872,0.0,15.9486890317
417,0.5,0.5,-0.125,0.0,15.9709545111
418,0.59375,0.40625,-0.036437246963562764,0.0,16.1711283622
419,0.625,0.375,0.19999999999999996,0.0,16.2492696068
420,0.53125,0.46875,-0.38039215686274497,0.0,16.1335056749
421,0.40625,0.59375,0.09311740890688258,0.0,15.8312092029
422,0.375,0.625,-0.06666666666666674,0.0,15.9231448298
423,0.4375,0.5625,-0.14285714285714282,0.0,15.8817083254
424,0.46875,0.53125,-0.0039215686274509665,0.0,16.0090244115
425,0.40625,0.59375,0.09311740890688258,0.0,15.8190195394
426,0.4375,0.5625,-0.39682539682539686,0.0,16.0141732741
427,0.46875,0.53125,0.1215686274509804,0.0,16.0791225373
428,0.46875,0.53125,-0.12941176470588234,0.0,15.979886493
429,0.4375,0.5625,0.11111111111111113,0.0,15.8579996003
430,0.5625,0.4375,-0.015873015873015844,0.0,16.0691964847
431,0.46875,0.53125,-0.12941176470588234,0.0,15.9441237034
432,0.53125,0.46875,-0.6313725490196078,0.0,16.0761039708
433,0.5,0.5,-0.125,0.0,16.0085253605
434,0.4375,0.5625,-0.14285714285714282,0.0,15.8727145441
435,0.46875,0.53125,0.2470588235294117,0.0,15.9112184539
436,0.5,0.5,-0.25,0.0,15.9348505612
437,0.46875,0.53125,0.37254901960784303,0.0,15.8981482217
438,0.5625,0.4375,-0.015873015873015844,0.0,16.1163795911
439,0.4375,0.5625,-0.14285714285714282,0.0,16.0096688396
440,0.5625,0.4375,0.365079365079365,0.0,16.2729044319
441,0.5,0.5,0.25,0.0,16.0483135071
